3,11,4
3,12,3
3,13,4
3,14,5
3,15,3
3,16,6
3,17,7
3,18,4
3,19,1
3,20,2
3,21,2
3,22,5
3,23,6
3,24,3
3,25,2
3,26,3
3,27,5
3,28,6
3,29,7
3,30,2
3,31,1
3,32,2
3,33,4
3,34,3
3,35,4
3,36,3
3,37,2
3,38,3
3,39,3
3,40,12
3,41,13
3,42,6
3,43,1
3,44,2
3,45,2
3,46,5
3,47,6
3,48,3
3,49,2
3,50,3
3,51,3
3,52,14
3,53,15
3,54,4
3,55,5
3,56,6
3,57,2
3,58,3
3,59,4
3,60,3
3,61,6
3,62,7
3,63,3
3,64,10
3,65,11
3,66,6
3,67,3
3,68,4
3,69,4
3,70,9
3,71,10
3,72,5
3,73,6
3,74,7
3,75,3
3,76,6
3,77,7
3,78,6
3,79,1
3,80,2
3,81,10
3,82,11
3,83,12
3,84,3
3,85,6
3,86,7
3,87,1
3,88,14
3,89,15
3,90,6
3,91,17
3,92,18
3,93,4
3,94,5
3,95,6
3,96,7
3,97,2
3,98,3
3,99,3
3,100,10
3,101,11
3,102,4
3,103,3
3,104,4
3,105,2
3,106,3
3,107,4
3,108,3
3,109,4
3,110,5
3,111,3
3,112,18
3,113,19
3,114,6
3,115,5
3,116,6
3,117,2
3,118,5
3,119,6
3,120,5
3,121,24
3,122,25
3,123,7
3,124,6
3,125,7
3,126,6
3,127,1
3,128,2
3,129,2
3,130,19
3,131,20
3,132,5
3,133,8
3,134,9
3,135,1
3,136,12
3,137,13
3,138,6
3,139,1
3,140,2
3,141,4
3,142,5
3,143,6
3,144,3
3,145,6
3,146,7
3,147,7
3,148,10
3,149,11
3,150,6
3,151,3
3,152,4
3,153,2
3,154,11
3,155,12
3,156,5
3,157,2
3,158,3
3,159,1
3,160,32
3,161,33
3,162,8
3,163,1
3,164,2
3,165,4
3,166,5
3,167,6
3,168,5
3,169,8
3,170,9
3,171,7
3,172,6
3,173,7
3,174,4
3,175,7
3,176,8
3,177,4
3,178,3
3,179,4
3,180,5
3,181,4
3,182,5
3,183,5
3,184,14
3,185,15
3,186,4
3,187,5
3,188,6
3,189,6
3,190,9
3,191,10
3,192,7
3,193,12
3,194,13
3,195,9
3,196,10
3,197,11
3,198,6
3,199,1
3,200,2
