5,11,2
5,12,3
5,13,3
5,14,2
5,15,1
5,16,3
5,17,1
5,18,1
5,19,1
5,20,3
5,21,2
5,22,5
5,23,5
5,24,2
5,25,6
5,26,4
5,27,4
5,28,4
5,29,2
5,30,5
5,31,8
5,32,5
5,33,5
5,34,8
5,35,4
5,36,3
5,37,3
5,38,3
5,39,2
5,40,3
5,41,2
5,42,1
5,43,1
5,44,3
5,45,4
5,46,2
5,47,2
5,48,2
5,49,4
5,50,2
5,51,2
5,52,5
5,53,5
5,54,2
5,55,2
5,56,5
5,57,3
5,58,5
5,59,5
5,60,2
5,61,2
5,62,5
5,63,5
5,64,6
5,65,6
5,66,4
5,67,4
5,68,4
5,69,4
5,70,5
5,71,14
5,72,9
5,73,9
5,74,4
5,75,4
5,76,5
5,77,3
5,78,3
5,79,4
5,80,3
5,81,4
5,82,3
5,83,3
5,84,3
5,85,6
5,86,2
5,87,2
5,88,2
5,89,4
5,90,2
5,91,10
5,92,5
5,93,5
5,94,4
5,95,4
5,96,9
5,97,7
5,98,5
5,99,7
5,100,2
5,101,4
5,102,3
5,103,3
5,104,2
5,105,4
5,106,2
5,107,6
5,108,6
5,109,4
5,110,3
5,111,4
5,112,5
5,113,5
5,114,6
5,115,4
5,116,5
5,117,3
5,118,3
5,119,4
5,120,3
5,121,4
5,122,7
5,123,7
5,124,5
5,125,22
5,126,14
5,127,8
5,128,8
5,129,6
5,130,4
5,131,2
5,132,5
5,133,5
5,134,4
5,135,4
5,136,5
5,137,5
5,138,3
5,139,5
5,140,2
5,141,2
5,142,3
5,143,3
5,144,4
5,145,4
5,146,2
5,147,4
5,148,4
5,149,4
5,150,3
5,151,2
5,152,5
5,153,5
5,154,10
5,155,18
5,156,13
5,157,9
5,158,5
5,159,4
5,160,3
5,161,4
5,162,3
5,163,3
5,164,5
5,165,4
5,166,4
5,167,4
5,168,4
5,169,4
5,170,6
5,171,10
5,172,3
5,173,3
5,174,2
5,175,4
5,176,5
5,177,5
5,178,3
5,179,3
5,180,2
5,181,10
5,182,5
5,183,5
5,184,8
5,185,10
5,186,22
5,187,12
5,188,12
5,189,6
5,190,3
5,191,8
5,192,3
5,193,3
5,194,4
5,195,4
5,196,3
5,197,5
5,198,5
5,199,4
5,200,5
