5,11,2
5,12,3
5,13,3
5,14,2
5,15,4
5,16,5
5,17,6
5,18,3
5,19,2
5,20,3
5,21,2
5,22,3
5,23,5
5,24,4
5,25,6
5,26,5
5,27,6
5,28,7
5,29,6
5,30,7
5,31,8
5,32,9
5,33,5
5,34,8
5,35,4
5,36,9
5,37,10
5,38,7
5,39,4
5,40,3
5,41,2
5,42,3
5,43,1
5,44,4
5,45,4
5,46,3
5,47,4
5,48,3
5,49,2
5,50,3
5,51,2
5,52,3
5,53,5
5,54,2
5,55,2
5,56,11
5,57,12
5,58,5
5,59,4
5,60,3
5,61,2
5,62,3
5,63,5
5,64,6
5,65,6
5,66,9
5,67,10
5,68,5
5,69,4
5,70,7
5,71,14
5,72,15
5,73,9
5,74,4
5,75,4
5,76,9
5,77,10
5,78,5
5,79,4
5,80,3
5,81,4
5,82,5
5,83,3
5,84,6
5,85,6
5,86,3
5,87,4
5,88,3
5,89,6
5,90,3
5,91,10
5,92,11
5,93,5
5,94,4
5,95,4
5,96,23
5,97,24
5,98,11
5,99,6
5,100,3
5,101,4
5,102,5
5,103,3
5,104,2
5,105,4
5,106,3
5,107,4
5,108,5
5,109,6
5,110,3
5,111,4
5,112,5
5,113,5
5,114,6
5,115,4
5,116,9
5,117,10
5,118,5
5,119,4
5,120,3
5,121,4
5,122,5
5,123,7
5,124,8
5,125,22
5,126,21
5,127,22
5,128,9
5,129,4
5,130,5
5,131,2
5,132,3
5,133,5
5,134,4
5,135,4
5,136,11
5,137,12
5,138,7
5,139,6
5,140,5
5,141,2
5,142,3
5,143,3
5,144,6
5,145,4
5,146,3
5,147,4
5,148,3
5,149,4
5,150,5
5,151,2
5,152,3
5,153,5
5,154,10
5,155,18
5,156,41
5,157,42
5,158,21
5,159,8
5,160,3
5,161,4
5,162,5
5,163,3
5,164,6
5,165,4
5,166,3
5,167,4
5,168,5
5,169,6
5,170,3
5,171,10
5,172,11
5,173,3
5,174,2
5,175,4
5,176,21
5,177,22
5,178,11
5,179,6
5,180,3
5,181,10
5,182,11
5,183,5
5,184,8
5,185,10
5,186,41
5,187,42
5,188,15
5,189,8
5,190,5
5,191,8
5,192,9
5,193,3
5,194,4
5,195,4
5,196,9
5,197,10
5,198,5
5,199,4
5,200,5
