7,11,3
7,12,4
7,13,1
7,14,2
7,15,3
7,16,4
7,17,2
7,18,3
7,19,1
7,20,2
7,21,2
7,22,3
7,23,4
7,24,3
7,25,4
7,26,5
7,27,4
7,28,5
7,29,6
7,30,7
7,31,5
7,32,4
7,33,4
7,34,3
7,35,3
7,36,10
7,37,11
7,38,6
7,39,5
7,40,4
7,41,3
7,42,4
7,43,3
7,44,4
7,45,8
7,46,5
7,47,7
7,48,8
7,49,12
7,50,9
7,51,10
7,52,13
7,53,8
7,54,9
7,55,10
7,56,13
7,57,16
7,58,17
7,59,11
7,60,12
7,61,10
7,62,11
7,63,5
7,64,14
7,65,15
7,66,10
7,67,7
7,68,6
7,69,5
7,70,4
7,71,3
7,72,4
7,73,2
7,74,5
7,75,7
7,76,4
7,77,4
7,78,7
7,79,8
7,80,7
7,81,6
7,82,5
7,83,6
7,84,7
7,85,4
7,86,5
7,87,3
7,88,6
7,89,4
7,90,5
7,91,3
7,92,6
7,93,7
7,94,4
7,95,5
7,96,6
7,97,3
7,98,4
7,99,7
7,100,8
7,101,6
7,102,5
7,103,5
7,104,6
7,105,6
7,106,3
7,107,4
7,108,3
7,109,8
7,110,5
7,111,4
7,112,5
7,113,4
7,114,5
7,115,3
7,116,2
7,117,10
7,118,5
7,119,5
7,120,34
7,121,35
7,122,20
7,123,11
7,124,6
7,125,5
7,126,4
7,127,3
7,128,4
7,129,4
7,130,3
7,131,5
7,132,4
7,133,6
7,134,3
7,135,4
7,136,7
7,137,6
7,138,7
7,139,6
7,140,5
7,141,6
7,142,7
7,143,7
7,144,8
7,145,4
7,146,5
7,147,5
7,148,10
7,149,11
7,150,4
7,151,3
7,152,4
7,153,3
7,154,6
7,155,3
7,156,4
7,157,4
7,158,3
7,159,3
7,160,2
7,161,2
7,162,13
7,163,14
7,164,9
7,165,6
7,166,5
7,167,4
7,168,5
7,169,4
7,170,5
7,171,5
7,172,6
7,173,8
7,174,11
7,175,7
7,176,20
7,177,21
7,178,10
7,179,9
7,180,10
7,181,5
7,182,2
7,183,3
7,184,4
7,185,6
7,186,9
7,187,11
7,188,10
7,189,10
7,190,25
7,191,26
7,192,15
7,193,8
7,194,5
7,195,6
7,196,7
7,197,2
7,198,3
7,199,3
7,200,4
