3,11,1
3,12,1
3,13,4
3,14,3
3,15,3
3,16,3
3,17,3
3,18,2
3,19,1
3,20,2
3,21,2
3,22,5
3,23,1
3,24,3
3,25,2
3,26,5
3,27,5
3,28,3
3,29,1
3,30,2
3,31,1
3,32,4
3,33,4
3,34,1
3,35,1
3,36,3
3,37,2
3,38,3
3,39,3
3,40,7
3,41,5
3,42,4
3,43,1
3,44,2
3,45,2
3,46,3
3,47,3
3,48,5
3,49,2
3,50,3
3,51,3
3,52,7
3,53,5
3,54,4
3,55,5
3,56,2
3,57,2
3,58,1
3,59,3
3,60,1
3,61,6
3,62,3
3,63,3
3,64,3
3,65,3
3,66,2
3,67,3
3,68,4
3,69,4
3,70,5
3,71,3
3,72,5
3,73,6
3,74,3
3,75,3
3,76,5
3,77,3
3,78,6
3,79,1
3,80,10
3,81,10
3,82,5
3,83,3
3,84,5
3,85,6
3,86,1
3,87,1
3,88,7
3,89,5
3,90,2
3,91,17
3,92,4
3,93,4
3,94,3
3,95,5
3,96,3
3,97,2
3,98,3
3,99,3
3,100,7
3,101,3
3,102,4
3,103,3
3,104,2
3,105,2
3,106,1
3,107,3
3,108,3
3,109,4
3,110,3
3,111,3
3,112,9
3,113,5
3,114,4
3,115,5
3,116,2
3,117,2
3,118,3
3,119,3
3,120,5
3,121,24
3,122,7
3,123,7
3,124,5
3,125,3
3,126,4
3,127,1
3,128,2
3,129,2
3,130,5
3,131,5
3,132,3
3,133,8
3,134,1
3,135,1
3,136,7
3,137,5
3,138,2
3,139,1
3,140,4
3,141,4
3,142,9
3,143,5
3,144,3
3,145,6
3,146,7
3,147,7
3,148,5
3,149,3
3,150,6
3,151,3
3,152,2
3,153,2
3,154,5
3,155,1
3,156,3
3,157,2
3,158,1
3,159,1
3,160,11
3,161,13
3,162,2
3,163,1
3,164,4
3,165,4
3,166,7
3,167,3
3,168,5
3,169,8
3,170,7
3,171,7
3,172,11
3,173,5
3,174,4
3,175,7
3,176,4
3,177,4
3,178,1
3,179,1
3,180,1
3,181,4
3,182,5
3,183,5
3,184,11
3,185,3
3,186,2
3,187,5
3,188,6
3,189,6
3,190,3
3,191,3
3,192,5
3,193,12
3,194,9
3,195,9
3,196,3
3,197,3
3,198,10
3,199,1
3,200,4
